Enjoyment,nó mới ghé nhà tao đây :))
Enjoyment,nhìn mặt là cười phọt rồi
Other,per cấm dừng đỗ đâu cụ thớt ???
Sadness,đọc chả hiểu gì :( mất gốc rồi :(
Other,mạng lag chưa xem được nhưng vẫn vào bình luận 😍😍
Enjoyment,em vợ có thể ngủ với mẹ  còn anh thì ngủ với em 😂
Enjoyment,cái giọng anh quay phim nghe ngọt quá 😘😘
Enjoyment,đẹp đôi vãi 🤩
Anger,như con ma tơi có ngày ném cho cái cốc vào mặt thì đừng trách
Other,ổng để móng có 1 bàn tay thôi còn bàn tay kia vẫn sạch sẽ bình thường mà các cụ cứ hỏi chùi đít  đanh răng  quay tay kiểu gì là sao :))
Disgust,chỉ thấy mất dạy
Disgust,vì nó biết mày còn 2 quả thận thôi con ạ . rửa mặt đi :vậy
Sadness,tiền cắt tóc như kia đủ mua giày rồi :v
Other,trên phim thôi . ngoài đời thì đứa con gái uống xong ngất luôn  hôm sau thì bị bán mẹ sang trung quốc
Disgust,đấy cổ tích như thế có mà dân lại ngồi hết lên đầu pháp luật . tai nạn tăng không ngừng nghỉ ấy chứ .
Disgust,nếu không có lòng yêu thương  thì đừng nuôi
Disgust,định mệnh gớm vãi 🤮🤮🤮
Other,kiểu xem đứa nào thắng !
Enjoyment,èo  ngọt quá đi
Disgust,lấy vợ xong bị tàn phá là có thật 😆 béo vãi_chưởng
Disgust,nếu người ta sai thì gọi công an xử lý còn không thì bạn không có quyền nhé
Fear,t thề hồi nhỏ qua nhà ông hàng xóm vá xe tao bị con ngỗng dí chạy xúc quần quanh nhà ổng vừa chạy vừa la làng tới giờ nhớ lại vẫn còn hãi 😧😧😧
Anger,nó bướng vãi . cứ làm theo ý mình
Disgust,nghe như hát trầu văn
Other,đúng rồi mà kệ nó tao đéo quan tâm . chụp cho ai thì chụp
Enjoyment,nhà có người già vui thật nhỉ 🤣👍
Other,tao nấu củi chưa nấu bằng rơm bao giờ 😪
Other,bếp dầu trước kia tôi đã thuờg dùng
Other,ngọc ngọc đồng nghiệp tốt
Disgust,đời tao ghét con súc sinh này vãi .. nhiều khi tao tự vấn tao làm gì sai mà mỗi lần tao đi qua nó là y như rằng tao phải chạy như chó chứ không thể nào hiên ngang đi 1 cách như người bình thường
Anger,ờ phải rồi  nói hay lắm . đến lúc nó đậu trước cửa nhà mình cả ngày xem có nhảy lên như khỉ đỏ đít không ?
Other,tạm biệt sếp và mong sớm có ngày sếp quay lại ...
Sadness,tao dễ thương nhưng vẫn ế đây này mơ mộng ít thôi
Enjoyment,má  dume cười ỉa :))))
Anger,bà mẹ tháng cô hồn nghèo rớt mồng tơi mà cứ chiếu phim tiền đâu mà coi trời oi là troi
Surprise,cái này nó giống câu “ em ăn cơm chưa ” vãi
Other,bị rồi nè :))) mua 6 ly rớt hết 4 ly
Disgust,đây là 1 câu chuyện buồn đó  đừng có haha nha per
Other,chảy cả nói chuyện mắt
Anger,là tôi tôi cũng tát vỡ mồm nó ~~
Sadness,per ngôn tình luôn ở quanh ta nhưng nó đéo đến với chúng ta 😏
Enjoyment,rồi lỡ ai có bầu mà đi qua không biết nhảy kiểu gì nữa 😂😂
Enjoyment,nghe mát lòng mát gan thế ????
Other,tao đang xem cái gì vậy
Fear,sợ đến lúc đó muốn lấy vợ phải sang nước khác nhập khẩu về quá
Sadness,nhiều khi cũng muốn chọc cho người yêu giận nhưng mới nhớ ra mình đéo có người yêu 😌
Fear,nguy hiểm thật
Enjoyment,ok hay quá  dùng điện này thôi
Enjoyment,ơ tao đang mơ 🤩
Disgust,chủ tịch rả vờ ngu và cái kết đừng bao rờ khinh thường người khác 😂😂
Enjoyment,per ăn tết xong  cần cây cầu này để giảm cân 😆😆
Disgust,loại dâm ô nam sinh này cần phải tử hình để làm gương cho người khác .
Sadness,:))) 1 phần của bài quyền là phải gẫy gậy và té sấp mặt luôn để đỡ bị đối phương đâm lòi phèo
Other,chắc chắn người pháp sẽ khôi phục lại được . tin là như thế
Disgust,per á đông có đồng nghiệp như hiệp suốt ngày rủ đi vệ sinh cùng ghê vãi
Enjoyment,đm nhìn ngầu vãi
Enjoyment,chuẩn luôn khi ở công tình yêu toàn là các anh chị em đồng nghiệp tốt he he
Other,với tôi là gia đình và sự hận thù .
Disgust,người ta gọi là ngu mà cứ đâm đầu vào đấy :)
Other,tỉnh táo đi em !
Other,bếp dầu thời bao cấp
Surprise,có cái bệnh này nữa hả trời
Disgust,agribank thu nhập bằng phong phì thì bố thằng nào biết được mà cập nhật
Other,crush ai thì cờ rớt chứ đừng cờ rớt mấy mẹ bán hàng online với làm bất động sản chúng mày nhé :3
Fear,nhà tao cũng gần mà tao không bao giờ dám đi đêm
Sadness,kiểu gì chả chết ? đá to như kia thoát sao nổi ?
Sadness,không muốn huhu
Enjoyment,ông trời cho mình lũ bạn cờ hó quá ấy mà :)
Enjoyment,dự định tao là 28 nhưng giờ mà có bồ là bắt cưới luôn chớ sợ ế haha
Surprise,giỏi thiệt . nể . giọng ở tao khó z mà ông này nói được giỏi 😁
Disgust,chọn cây đẹp đẹp rồi để các bạn trẻ đổ xô đến vì hiếu kỳ lại gây tắc đường à dume
Sadness,biết là đau lòng nhưng sao bản thân vẫn muốn biết nó
Other,per mang võng ra không lại tủi không thể ngồi
Disgust,đóng của trường đi bắt bỏ tù loai người xấu xa : ham lợi nhuận : lừa đảo phụ huynh lấy tiền
Other,như 1 canh bạc ấy nhỉ @@
Other,chợt nhận ra mình chưa từng thích thầm ai trong lớp
Other,cây này quê tao nhiều lắm nhé . mùa này đi rừng hay gặp nhiều này
Fear,dume mặc dù tao rất yêu chó nhưng tao cũng sợ chó nữa :((
Sadness,không biết khuyên thế nào  nhưng chỉ cần bình tĩnh 1 xíu  dù gì thì cũng đừng tự sát  đời người chỉ sống 1 lần thôi ...
Anger,tao bực mày lắm rồi đấy
Sadness,crush tao mất rồi .
Disgust,cái thứ tình yêu bọ xít :))
Fear,ngày xưa nhà nuôi mấy con điên này cái giọng thì đã khó nghe thì chớ suốt ngày ngoạc ra  hễ về đến nhà là thấy giọng bọn n đầu tiên . xong cho ăn  rõ ràng là cho n ăn đàng hoàng mà đến n + 1 lần bị n mổ với đuổi bợt mạng . chốt là tao ghét cái bọn nì dã man . ám ảnh cả 1 tuổi thơ :(( cái thứ yêu nghiệt .
Enjoyment,cặp này lầy mà dễ thương
Disgust,per mặc dù biết ngôn tình tàu khựa toàn xạo chó nhưng cầu hôn có não thật ^^
Anger,đừng so nó với chó . vì chó nhà tao cũng từng bị nó cắn rồi 🤧. nó đéo ' sợ bố con thằng nào cả .
Disgust,địt mẹ mấy thằng nhà quê
Disgust,vãi chả phơi hết tim gan phèo phổi @@
Disgust,cảnh thì dõ đẹp mà nhìn nước ô nhiễm quá
Other,thích nấu lúc nào cũng được
Anger,mấy con đĩ xạo lồn tao thấy mà tao tức á  chia bè phái ra làm rầm rầm rộ rộ
Enjoyment,cái chứng minh hình kia dễ vãi . cứ vẽ hình lên bài xong người chấm điểm người ta thấy là biết chứ sao :))
Enjoyment,đm quả gật đầu quả quyết vãi 😂
Surprise,ho mà vỡ xương kể ra trên đời lắm chuyện lạ vãi
Sadness,bốc toàn trúng may mắn lần sau
Disgust,nước tớ nhiều thành phần hãm lồn thế đấy các bạn ạ . tớ gặp là tớ còn ghét nữa là các bạn nước ngoài
Other,cẩn thận móc túi trộm nhé anh chị em .
Enjoyment,đoạn cuối yêu mún chết
Enjoyment,hahahaha
Enjoyment,cuộc đời bà đã nấu hơn 50 nồi bánh chưng rồi nhưng bà chưa bao giờ thấy ai cắt tóc ngắn đi mà xinh như thế này các cháu ạ .
Other,mày vã quá rồi đấy  sang lên chứ 🙄
Enjoyment,e ấy đang khóc  nhưng vì hàm răng không thể thụt vào nên mọi người nghĩ là em đang cười :))))
Enjoyment,per ôi cái bếp một thời chinh chiến
Anger,vl mồm thì chửi người ta nhem nhẻm ra xong cứ bảo người ta mất dậy :)) chị kia đã chửi được câu đéo nào đâu mà nó cứ bảo mất dậy . đâm hỏng xe người ta xong còn đòi đọ lồn :))))) bố mày lậy . phải tao là tao sút cho tung con mẹ mày cái lồn già lên rồi cho mất dậy cả thể . cứ cậy đẻ 5 lứa rồi lồn rộng mép dài ra đường bắt nạt đứa lồn bé hơn
Enjoyment,trời mẹ phim gì vậy thớt ơi  cười ná thở
Enjoyment,nhưng công nhận nhìn ngáo cỏ yêu thật =))
Disgust,ăn mà không biết dọn .
Sadness,tao được thấy nói chuyện mắt của bố tao khi tao bệnh và khi tao lấy chồng
Anger,mày ăn cứt hay sao ngu thế hả
Sadness,chia buồn với gã lưng gù 😥😢
Sadness,tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt
Sadness,tác phẩm nghệ thuật chất lượng cao hiếm hoi của điện ảnh việt nam nhưng không được công chúng quê nhà đón nhận
Sadness,thực ra em mới đang phải là sự lựa chọn chứ không phải là người được lựa chọn đâu 😌.
Fear,per trong vòng 4 tháng chắc anh chụp hơn trăm tấm  huhu  sợ quá 😱😱😱😢😢😢
Sadness,tui ở tuy hòa  phú yên mà chả nhận ra luôn .
Sadness,có ai lần đầu bắn kéo ngược ra phía trước đạn bay vào mặt giống tao không  đau điếng
Enjoyment,cô gái này thật dễ thương “ anh cứ nhắm mắt làm đại một lần thôi mà “ 😂😂
Other,mới ra mà nắm bắt nhanh thế
Enjoyment,chị thích con gái mạnh mẽ  cá tính .
Anger,tô ́ tao nhất là chết luôn đi ko chết sau này lại ngáo kéo theo người kha ́ c thì khổ .
Disgust,cho bỏ cái ngu đậu xe ẩu tả .
Sadness,buôn bỏ nhưng tình cảm ko thuoc về mình nua . bat đầu kiem tiên
Enjoyment,thanh diễm giờ tao hiểu tại sao cứ sáng vô là tao trông tới đi về  đầu tuần trông tới cuối tuần và đầu tháng trông tới cuối tháng rồi 🤣🤣🤣🤭
Enjoyment,người gì đâu mà dễ thương quá chờiiiii
Disgust,nhìn mặt nó nhăn nhó khó chịu vãi
Other,nhưng sạn quá . ma mà sao lúc đầu có bóng của cánh tay vậy .???
Other,đừng tưởng nó nói yêu mày là yêu mày thật :)))
Disgust,vì những thành phần như bạn mà page cứ phải khoá bình luận cho trong sạch đấy . thật là giông bão 😌
Disgust,thân gửi mấy má bán combo quà độn xốp với mấy cha có ý định tặng 😂😂
Other,t đi lộn lớp rồi
Surprise,per la liếm cả ở trong này hả =))
Sadness,chuẩn bị prayforparis thôi 23 tuần kể từ khi phe áo vàng làm loạn rồi mà vẫn chưa dẹp được .
Disgust,ở dơ vãi - _ -
Sadness,sinh viên năm 3 rồi nhưng vẫn chưa định hướng ra trường làm cái giống gì đây :(
Other,cái máy nghe nhạc nè
Enjoyment,ra xong bảo anh ý ship em về nhà luôn được không . xe em bị hỏng mất tiêu rồi =))
Surprise,y tế chăm sóc sức khỏe lương nhiều vậy sao
Enjoyment,t đu ́ theo thôi :v tao biê ́ tao thư ̀ anh no ́ la ̀ shipper
Disgust,các bác bình luận ở đây cũng có khác gì họ đang ngồi chửi nhà nước không
Enjoyment,con nghiệt súc này mỗi lần tao đi đá bóng là 2 vợ chồng nó dí theo cắn bầm hết chân  thứ này thù dai kinh khủng  chiều nào nó cũng khởi động cho tao trước khi đá bóng ... con mẹ nó giờ tao lớn rồi  tay nghề nấu nướng cũng không tệ gặp mà dí theo là xác định tao quay nó vàng ương luôn =]]
Enjoyment,nấu kiểu này ngon lắm luôn 😋😋
Enjoyment,per thích quáaaaa
Other,mấy ai chứng minh được điều đó 😍
Sadness,thằng ben thật tội nghiệp
Enjoyment,yêu quá nè nè
Other,có ai như tao không . chả thích đi đền chùa vì nhiều lí do ??
Other,tiền bạc là phù du ... nhiêu đó cho luôn 😂😂😂😂😂
Enjoyment,mong anh có thể đạt được ước mơ của mình .... cố lên
Enjoyment,ai muốn đi thái hè này với tôiii nào cũng chim ưng phết đấyy :)))
Disgust,má nó điên đến mức này rồi à
Disgust,muối nhà mày mua chỗ khác rồi hay s thiếu mặn z :))
Disgust,con gái con đứa thứ gì vô duyên không mặc cả quần lót
Other,bếp dầu chứ có gì mà không biết
Enjoyment,uiiiii hay vì n đổ ra sàn mà n đổ đầy mồm thì pheee
Surprise,ngáo ... là có thật luôn này
Sadness,tao đã bị nó làm cho lầm tưởng rồi . tao thật ngu ngốc - _ -
Disgust,cái kết xàm lông thiệt :))
Anger,bọn nè phạt nặng .
Enjoyment,đẹp trai thật .
Enjoyment,tao thấy buồn cười vãi :))
Disgust,không pha ̉ i ki ̀ thi ̣ ma ̀ gơ ́ mày vãi
Other,mấy góc cầu bị bể là thành quả của mấy đứa mập chân ngắn để lại à ....
Disgust,lũ bảo vệ nhìn vô dụng nhỉ :v quanh đó có gì xảy ra còn del biết thì làm bảo vệ làm cái gì ?
Enjoyment,trải qua một cuộc bể dâu  rồi bể ong ???? lót dép hóng :v
Other,per chắc tao nên làm quả móng chân xoắn ốc dài nhất thế giới :)))
Sadness,tui nhớ anh quá à :(((
Enjoyment,per ít bửa đi coi  trailer thấy hấp dẫn quá
Disgust,ai cũng vậy thôi con rắn mình đánh nó thì nó chạy chứ làm quá thì nó cũng quay đầu lại cắn . đó là quy luật cuộc sống . đừng thấy tao im mà làm tới
Enjoyment,mang anh này về nhà luôn được không 😻
Sadness,cả tuổi trẻ bỏ công cày . có cơ ngơi ổn định . r về già con cháu đuổi ra đường bắt đầu 2 bàn tay trắng . đời 😅😅
Other,chỉ cần đủ quan trọng  họ sẽ làm tất cả những gì bạn thấy vui .
Disgust,thì nhìn đám học sinh trong lớp là biết cô dạy kiểu gì rồi đấy .
Sadness,hiện tại mình chưa người yêu bạn nam nào chưa có người yêu thì lo cua mình đi nhá đến khi mình có người yêu rồi thì đừng hối hận đấy huhu
Enjoyment,cứ thấy cute cưng cưng sao á .... có ai thấy giống per như tao không ??
Surprise,???? tpbank đang ở đâu thế kia ?? sao lương mình thế này ...
Disgust,má thằng phi đen có gấu ngon phết ... vậy mà nó nở lòng bỏ con ta chạy trước ... tao đéo bít bao công mà lấy bạch tuyến đẻ ra cái gióng gì nửa ...
Sadness,per :))) tuy anh hay bắt nạt  giấu đồ và ăn bòn đồ ăn của em nhưng nếu thiếu anh thì công việc sẽ trở nên căng thẳng phết đó 😭
